"State.Name","Year","Deaths","State_ID","LogDeaths","ExistingPolicy","Law","LawDateforMap","LawDate","LawDateMonth","MedicaidPolicyDate","MedicaidPolicyDateMonth","AnyPolicyDateforMap","AnyPolicyDate","ExistingPDMP","PhysicianDensity2009","PhysicianDensity2019","Pop2010","Pop2020","Pop2022","AgeAdjDeathRate","AvgTemp","PoliticalLeaning"
"Texas",2018,215,41,5.37527840768417,0,1,2019,2020,201909,2018,201801,2018,2018,0,21.6,24.3,25145561,29145428,30029572,761.9,66.6444444444444,"Republicans"
"Texas",2019,185,41,5.2257466737132,0,1,2019,2020,201909,2018,201801,2018,2018,0,21.6,24.3,25145561,29145428,30029572,761.9,66.6444444444444,"Republicans"
"Texas",2020,416,41,6.0330862217988,0,1,2019,2020,201909,2018,201801,2018,2018,0,21.6,24.3,25145561,29145428,30029572,761.9,66.6444444444444,"Republicans"
"Texas",2021,514,41,6.24416690066374,0,1,2019,2020,201909,2018,201801,2018,2018,0,21.6,24.3,25145561,29145428,30029572,761.9,66.6444444444444,"Republicans"
"Texas",2022,578,41,6.361302477573,0,1,2019,2020,201909,2018,201801,2018,2018,0,21.6,24.3,25145561,29145428,30029572,761.9,66.6444444444444,"Republicans"
"Utah",2015,69,42,4.24849524204936,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2016,58,42,4.07753744390572,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2017,51,42,3.95124371858143,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2018,43,42,3.78418963391826,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2019,24,42,3.2188758248682,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2020,41,42,3.73766961828337,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2021,36,42,3.61091791264422,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Utah",2022,21,42,3.09104245335832,0,1,2017,2017,201705,2020,201907,2017,2017,0,21,23.9,2763885,3271614,3380800,717,49.8888888888889,"Republicans"
"Vermont",2015,0,43,0,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2016,0,43,0,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2017,11,43,2.484906649788,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2018,0,43,0,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2019,0,43,0,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2020,0,43,0,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2021,17,43,2.89037175789616,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Vermont",2022,11,43,2.484906649788,0,1,2017,2018,201707,0,0,2017,2018,1,35.9,41.6,625741,643085,647064,712.8,44,"Democrat"
"Virginia",2015,109,44,4.70048036579242,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2016,178,44,5.18738580584075,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2017,168,44,5.12989871492307,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2018,133,44,4.89783979995091,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2019,146,44,4.99043258677874,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2020,236,44,5.46806014113513,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2021,257,44,5.55295958492162,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Virginia",2022,188,44,5.24174701505964,0,1,2017,2017,201703,0,0,2017,2017,1,27.4,29,8001024,8631384,8683619,729.3,57.0222222222222,"Democrat"
"Washington",2015,54,45,4.00733318523247,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2016,89,45,4.49980967033027,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2017,97,45,4.58496747867057,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2018,107,45,4.68213122712422,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2019,121,45,4.80402104473326,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2020,195,45,5.27811465923052,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2021,222,45,5.40717177146012,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"Washington",2022,227,45,5.42934562895444,0,1,2019,2019,201901,2020,201911,2019,2019,1,27,29.1,6724540,7705247,7785786,684.5,47.9888888888889,"Democrat"
"West Virginia",2015,49,46,3.91202300542815,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2016,79,46,4.38202663467388,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2017,75,46,4.33073334028633,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2018,78,46,4.36944785246702,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2019,42,46,3.76120011569356,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2020,42,46,3.76120011569356,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2021,73,46,4.30406509320417,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"West Virginia",2022,41,46,3.73766961828337,0,1,2018,2019,201807,0,0,2018,2019,1,25.8,28.4,1852994,1793755,1775156,966.4,53.6222222222222,"Republicans"
"Wisconsin",2015,50,47,3.93182563272433,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2016,136,47,4.91998092582813,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2017,137,47,4.92725368515721,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2018,75,47,4.33073334028633,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2019,95,47,4.56434819146784,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2020,138,47,4.93447393313069,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2021,125,47,4.83628190695148,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
"Wisconsin",2022,116,47,4.76217393479776,1,0,0,0,0,0,0,2017,2017,0,26.5,28.3,5686986,5893725,5892539,745.4,44.5333333333333,"Swing State"
