"State.Name","Year","Deaths","State_ID","LogDeaths","ExistingPolicy","Law","LawDateforMap","LawDate","LawDateMonth","MedicaidPolicyDate","MedicaidPolicy","MedicaidPolicyDateMonth","AnyPolicyDateforMap","AnyPolicyDate","ExistingPDMP","PhysicianDensity2009","PhysicianDensity2019","PhysicianDensity","Pop2010","Pop2020","Pop2022","AgeAdjDeathRate","AvgTemp","LogAvgTemp","PoliticalLeaning","OpioidPrescribingRate"
"Delaware",2017,51,8,3.95124371858143,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"Delaware",2018,87,8,4.47733681447821,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"Delaware",2019,99,8,4.60517018598809,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"Delaware",2020,122,8,4.81218435537242,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"Delaware",2021,142,8,4.96284463025991,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"Delaware",2022,170,8,5.14166355650266,0,1,2017,2017,201704,0,0,0,2017,2017,1,26.3,27.9,27.1,897934,989957,1018396,764.1,57.3111111111111,4.04849451611102,"Democrat",3.991
"District of Columbia",2015,51,9,3.95124371858143,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2016,144,9,4.97673374242057,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2017,217,9,5.38449506278909,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2018,164,9,5.10594547390058,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2019,169,9,5.13579843705026,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2020,254,9,5.54126354515843,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2021,250,9,5.52545293913178,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"District of Columbia",2022,262,9,5.57215403217776,0,0,0,0,0,2019,1,201810,2018,2019,0,74.1,72.8,73.45,601723,689546,671803,749.3,60.37,4.10049229280833,"Democrat",3.432
"Florida",2015,440,10,6.08904487544685,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2016,625,10,6.4393503711001,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2017,847,10,6.7428806357919,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2018,899,10,6.80239476332431,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2019,1026,10,6.93439720992856,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2020,1458,10,7.28550654852279,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2021,1607,10,7.38274644973891,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Florida",2022,1569,10,7.35883089834235,0,1,2018,2019,201807,0,0,0,2018,2019,0,26,28.6,27.3,18801310,21538226,22244823,675.3,72.8111111111111,4.28786856870923,"Swing State",3.394
"Georgia",2015,184,11,5.22035582507832,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2016,226,11,5.4249500174814,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2017,241,11,5.48893772615669,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2018,243,11,5.4971682252932,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2019,268,11,5.59471137960184,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2020,325,11,5.78689738136671,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2021,366,11,5.90536184805457,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Georgia",2022,445,11,6.10031895202006,0,0,0,0,0,0,0,0,0,0,1,21.3,24.4,22.85,9687653,10711937,10912876,814.7,65.4222222222222,4.18086199007845,"Swing State",4.461
"Hawaii",2015,13,12,2.63905732961526,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2016,15,12,2.77258872223978,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2017,13,12,2.63905732961526,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2018,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2019,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2020,0,12,0,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2021,20,12,3.04452243772342,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Hawaii",2022,13,12,2.63905732961526,0,1,2016,2017,201607,0,0,0,2016,2017,0,31.7,32.6,32.15,1360301,1455273,1440196,573.9,81.08,4.3954363215838,"Democrat",4.821
"Idaho",2015,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2016,19,13,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2017,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2018,16,13,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2019,16,13,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2020,32,13,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2021,45,13,3.8286413964891,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Idaho",2022,28,13,3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,18.3,19.8,19.05,1567582,1839092,1939033,744.1,44.4888888888889,3.79523947010485,"Republicans",4.686
"Illinois",2015,350,14,5.86078622346587,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2016,530,14,6.27476202124194,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2017,734,14,6.59987049921284,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2018,754,14,6.62671774924902,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2019,865,14,6.76388490856244,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2020,1170,14,7.06561336359772,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2021,1376,14,7.22766249872865,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Illinois",2022,1345,14,7.20489251020467,1,0,0,0,0,0,0,0,0,0,0,27.8,30.7,29.25,12830632,12812545,12582032,743.8,53.3888888888889,3.97760265107413,"Democrat",4.131
"Indiana",2015,70,15,4.26267987704132,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2016,142,15,4.96284463025991,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2017,205,15,5.32787616878958,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2018,221,15,5.40267738187228,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2019,252,15,5.53338948872752,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2020,313,15,5.74939298590825,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2021,483,15,6.18208490671663,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Indiana",2022,458,15,6.12905021006055,0,1,2017,2018,201707,0,0,0,2017,2018,1,22.3,23.9,23.1,6483802,6785668,6833037,863.5,53.2111111111111,3.97426723001234,"Republicans",4.62
"Iowa",2015,26,16,3.29583686600433,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
"Iowa",2016,13,16,2.63905732961526,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
"Iowa",2017,33,16,3.52636052461616,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
"Iowa",2018,17,16,2.89037175789616,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
"Iowa",2019,27,16,3.3322045101752,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
"Iowa",2020,21,16,3.09104245335832,0,0,0,0,0,2019,1,201807,2018,2019,0,22.8,23.6,23.2,3046355,3190372,3200517,752.3,49.0555555555556,3.8929534427078,"Republicans",5.414
